0,1,2,Label
11.992837,9.926946,2.9142392,"Puerto Rican
Puerto Rico"
12.45098,11.559546,2.6257021,"Puerto Rican
Puerto Rico"
11.956313,10.668097,3.074222,"Puerto Rican
Puerto Rico"
12.339776,11.094445,2.6496866,"Puerto Rican
Puerto Rico"
12.476347,11.606187,2.6101296,"Puerto Rican
Puerto Rico"
12.257284,10.667314,2.658042,"Puerto Rican
Puerto Rico"
12.151417,10.507311,2.781995,"Puerto Rican
Puerto Rico"
12.222757,10.602799,2.6527824,"Puerto Rican
Puerto Rico"
12.154922,10.368102,2.7330797,"Puerto Rican
Puerto Rico"
12.341412,11.099453,2.6514266,"Puerto Rican
Puerto Rico"
12.223975,10.860582,2.7111332,"Puerto Rican
Puerto Rico"
12.090957,10.874446,2.9025815,"Colombian
Medellin, Colombia"
12.492975,9.769108,3.0318148,"Colombian
Medellin, Colombia"
12.306965,10.257217,2.9363546,"Colombian
Medellin, Colombia"
12.671387,8.230039,3.3098512,"Colombian
Medellin, Colombia"
11.942929,9.2651415,2.9410691,"Colombian
Medellin, Colombia"
12.347154,11.112315,2.6575139,"Colombian
Medellin, Colombia"
12.49386,9.787257,3.0287564,"Colombian
Medellin, Colombia"
12.532028,8.727632,3.1069372,"Colombian
Medellin, Colombia"
12.518571,9.840179,3.0554616,"Colombian
Medellin, Colombia"
12.267786,9.935794,2.9237144,"Colombian
Medellin, Colombia"
12.475639,8.985009,3.050409,"Colombian
Medellin, Colombia"
12.442999,8.68098,3.1232743,"Colombian
Medellin, Colombia"
12.082709,10.981638,2.9074485,"Colombian
Medellin, Colombia"
12.22751,10.099814,2.872786,"Colombian
Medellin, Colombia"
12.238386,10.634478,2.7085557,"Colombian
Medellin, Colombia"
12.481564,8.732493,3.0971148,"Colombian
Medellin, Colombia"
11.946072,9.329275,2.926492,"Colombian
Medellin, Colombia"
11.821883,10.559008,3.0446572,"Colombian
Medellin, Colombia"
12.626986,8.268173,3.288379,"Colombian
Medellin, Colombia"
11.800396,9.922818,2.9370103,"Colombian
Medellin, Colombia"
12.580128,11.849454,2.5602343,"Colombian
Medellin, Colombia"
12.321903,9.05069,3.0166621,"Colombian
Medellin, Colombia"
12.305508,11.088433,2.6798136,"Colombian
Medellin, Colombia"
11.87349,9.824923,2.9473596,"Colombian
Medellin, Colombia"
13.705381,7.27202,3.8377614,"Colombian
Medellin, Colombia"
12.113842,9.011778,2.9923296,"Colombian
Medellin, Colombia"
12.5362015,9.091437,3.0436785,"Colombian
Medellin, Colombia"
12.491474,9.104254,3.0330632,"Colombian
Medellin, Colombia"
12.27205,10.179626,2.9130151,"Colombian
Medellin, Colombia"
12.475948,9.774219,3.0326302,"Colombian
Medellin, Colombia"
11.83075,9.243352,2.9767323,"Iberian populations
Spain"
11.910226,8.961775,3.017426,"Iberian populations
Spain"
11.496992,10.095114,3.0474825,"Iberian populations
Spain"
11.603112,9.902358,2.9927223,"Iberian populations
Spain"
11.861716,8.94184,3.03137,"Iberian populations
Spain"
11.814612,9.052044,3.016071,"Iberian populations
Spain"
11.640454,9.634903,2.9623344,"Iberian populations
Spain"
11.72484,10.46205,3.0445876,"Iberian populations
Spain"
11.936693,8.936933,3.017729,"Iberian populations
Spain"
11.619375,9.836156,2.9952636,"Iberian populations
Spain"
11.614829,9.845294,2.989809,"Iberian populations
Spain"
11.958036,8.8463955,3.0498545,"Iberian populations
Spain"
12.423178,8.470964,3.1945472,"Iberian populations
Spain"
11.576188,9.824266,3.001848,"Iberian populations
Spain"
11.505336,10.177811,3.0602276,"Iberian populations
Spain"
11.923048,8.857467,3.0534744,"Iberian populations
Spain"
11.647781,9.883299,2.9706352,"Iberian populations
Spain"
11.494033,10.086417,3.0466552,"Iberian populations
Spain"
11.659527,9.629196,2.9712498,"Iberian populations
Spain"
11.599894,9.85509,2.9966981,"Iberian populations
Spain"
11.585058,10.338544,3.0457027,"Iberian populations
Spain"
12.453649,8.429626,3.213152,"Iberian populations
Spain"
11.63455,9.620958,2.976933,"Iberian populations
Spain"
11.606279,9.820932,2.9995718,"Iberian populations
Spain"
11.720207,9.865441,2.9633143,"Colombian
Medellin, Colombia"
12.365861,11.141519,2.6585503,"Colombian
Medellin, Colombia"
12.401292,11.505484,2.6634898,"Colombian
Medellin, Colombia"
12.746335,8.337667,3.2949293,"Peruvian
Lima, Peru"
12.513614,8.749304,3.1005564,"Peruvian
Lima, Peru"
12.91543,8.230703,3.3765523,"Peruvian
Lima, Peru"
13.74864,7.2337875,3.8642774,"Peruvian
Lima, Peru"
12.563702,8.949607,3.075033,"Peruvian
Lima, Peru"
12.544018,9.07709,3.048885,"Peruvian
Lima, Peru"
11.398358,9.986399,3.0612726,"Punjabi
Lahore,Pakistan"
11.503682,10.215581,3.0325947,"Punjabi
Lahore,Pakistan"
11.450749,9.794612,3.0278044,"Punjabi
Lahore,Pakistan"
12.4274025,8.628182,3.1308377,"Punjabi
Lahore,Pakistan"
7.4700003,6.1685696,5.2966695,"Kinh
Ho Chi Minh City, Vietnam"
7.4617667,6.171075,5.2822027,"Kinh
Ho Chi Minh City, Vietnam"
7.652218,6.1908584,5.493631,"Kinh
Ho Chi Minh City, Vietnam"
7.5767703,6.1903653,5.4180512,"Kinh
Ho Chi Minh City, Vietnam"
7.49756,6.1668415,5.331653,"Kinh
Ho Chi Minh City, Vietnam"
7.433994,6.1853466,5.2306213,"Kinh
Ho Chi Minh City, Vietnam"
11.7488985,8.834918,3.071078,"Iberian populations
Spain"
11.330023,10.047086,3.092139,"Iberian populations
Spain"
11.68316,8.891335,3.1179497,"Iberian populations
Spain"
11.706501,8.880583,3.097749,"Iberian populations
Spain"
11.772407,8.825886,3.0916338,"Iberian populations
Spain"
11.754145,8.855277,3.0842028,"Iberian populations
Spain"
11.320968,9.249726,3.155494,"Iberian populations
Spain"
11.3384905,9.899947,3.0883296,"Iberian populations
Spain"
11.372011,9.271576,3.1231675,"Iberian populations
Spain"
12.527776,8.359949,3.246277,"Iberian populations
Spain"
11.305377,9.415033,3.1096103,"Iberian populations
Spain"
11.970924,8.727393,3.0992138,"Iberian populations
Spain"
11.317979,9.910655,3.0943537,"Iberian populations
Spain"
11.262507,9.885888,3.125625,"Iberian populations
Spain"
11.385891,9.365973,3.0829291,"Iberian populations
Spain"
11.354258,9.278406,3.151494,"Iberian populations
Spain"
11.743166,8.902959,3.0653296,"Iberian populations
Spain"
11.321414,9.329159,3.124406,"Iberian populations
Spain"
12.530293,8.362128,3.2456484,"Iberian populations
Spain"
11.348656,9.234826,3.1249113,"Iberian populations
Spain"
11.560998,9.030562,3.1056108,"Iberian populations
Spain"
11.721935,8.8813095,3.0799067,"Iberian populations
Spain"
11.374536,9.227565,3.1260002,"Iberian populations
Spain"
11.886258,8.749068,3.086777,"Iberian populations
Spain"
11.401446,9.193492,3.1243477,"Iberian populations
Spain"
12.573715,8.325375,3.264126,"Iberian populations
Spain"
11.320256,9.30583,3.126692,"Iberian populations
Spain"
11.396162,10.131677,3.0729783,"Iberian populations
Spain"
11.327485,9.271061,3.1352615,"Iberian populations
Spain"
11.302817,9.776024,3.1019025,"Iberian populations
Spain"
12.611942,8.290335,3.2816477,"Iberian populations
Spain"
11.279412,9.548248,3.11423,"Iberian populations
Spain"
11.316697,10.000462,3.0946014,"Iberian populations
Spain"
12.249606,8.571132,3.1550279,"Iberian populations
Spain"
11.335931,10.011125,3.0835192,"Iberian populations
Spain"
11.3237505,10.031579,3.091786,"Iberian populations
Spain"
12.478698,8.383338,3.2340248,"Iberian populations
Spain"
11.4027815,9.177638,3.1119375,"Iberian populations
Spain"
11.318301,9.271176,3.1455152,"Iberian populations
Spain"
11.354296,9.253857,3.124549,"Iberian populations
Spain"
11.988298,8.694884,3.1103666,"Iberian populations
Spain"
11.734955,8.857829,3.0851748,"Iberian populations
Spain"
11.355336,9.237272,3.1431556,"Iberian populations
Spain"
11.29036,9.376028,3.123253,"Iberian populations
Spain"
11.438999,9.153337,3.1280587,"Iberian populations
Spain"
11.397213,10.107253,3.075918,"Iberian populations
Spain"
11.406672,10.137568,3.0680463,"Iberian populations
Spain"
11.725252,10.52747,2.957023,"Iberian populations
Spain"
11.840045,8.759646,3.0543401,"Iberian populations
Spain"
11.291786,9.834054,3.104254,"Iberian populations
Spain"
11.293851,9.399228,3.1235254,"Iberian populations
Spain"
11.345723,9.305456,3.1243515,"Iberian populations
Spain"
11.312201,9.576193,3.1013026,"Iberian populations
Spain"
11.296299,9.398656,3.117615,"Iberian populations
Spain"
11.297667,9.816019,3.1028643,"Iberian populations
Spain"
11.3108835,9.863362,3.0989738,"Iberian populations
Spain"
11.309788,9.903053,3.1000624,"Iberian populations
Spain"
11.330865,9.335971,3.1206274,"Iberian populations
Spain"
11.30268,9.40489,3.112104,"Iberian populations
Spain"
11.387632,10.11027,3.0728328,"Iberian populations
Spain"
11.337085,9.905647,3.0873823,"Iberian populations
Spain"
11.314417,9.402484,3.1183376,"Iberian populations
Spain"
11.718384,8.878228,3.1037548,"Iberian populations
Spain"
11.307005,9.639833,3.1026466,"Iberian populations
Spain"
11.62652,8.963251,3.0997627,"Iberian populations
Spain"
11.312692,9.566539,3.1039007,"Iberian populations
Spain"
11.453501,9.106483,3.1256487,"Iberian populations
Spain"
11.315723,9.997157,3.094889,"Iberian populations
Spain"
11.318567,9.567519,3.100455,"Iberian populations
Spain"
11.709428,8.876008,3.095086,"Iberian populations
Spain"
11.706892,8.860368,3.1011283,"British
England and Scotland"
11.365443,9.252599,3.1243021,"British
England and Scotland"
11.715819,8.874634,3.0941956,"British
England and Scotland"
7.5092263,6.1538863,5.3530984,"Chinese Dai
Xishuangbanna, China"
7.295165,6.239381,4.9749584,"Chinese Dai
Xishuangbanna, China"
7.3555994,6.2113643,5.0880547,"Chinese Dai
Xishuangbanna, China"
7.28126,6.247902,4.9565034,"Chinese Dai
Xishuangbanna, China"
7.1787596,6.3134146,4.7967315,"Chinese Dai
Xishuangbanna, China"
7.715929,6.1940017,5.5642276,"Chinese Dai
Xishuangbanna, China"
13.768844,7.2770877,3.8543806,"Chinese Dai
Xishuangbanna, China"
7.7451906,6.2068233,5.5866275,"Chinese Dai
Xishuangbanna, China"
7.661054,6.1648364,5.510363,"Chinese Dai
Xishuangbanna, China"
7.7162595,6.1922297,5.5644116,"Chinese Dai
Xishuangbanna, China"
7.2377768,6.2697706,4.876918,"Chinese Dai
Xishuangbanna, China"
7.2017865,6.292275,4.823057,"Chinese Dai
Xishuangbanna, China"
7.537606,6.1599927,5.3871865,"Chinese Dai
Xishuangbanna, China"
7.3388567,6.21818,5.0533295,"Chinese Dai
Xishuangbanna, China"
7.4447484,6.17359,5.2594547,"Chinese Dai
Xishuangbanna, China"
7.4936614,6.143558,5.3402996,"Chinese Dai
Xishuangbanna, China"
7.2700286,6.2554283,4.9370017,"Chinese Dai
Xishuangbanna, China"
7.1856284,6.3074465,4.7838387,"Chinese Dai
Xishuangbanna, China"
7.232626,6.26974,4.8642898,"Chinese Dai
Xishuangbanna, China"
7.70855,6.195172,5.5586324,"Chinese Dai
Xishuangbanna, China"
13.770628,7.332903,3.8167555,"Chinese Dai
Xishuangbanna, China"
7.578641,6.2151484,5.438772,"Chinese Dai
Xishuangbanna, China"
7.5556173,6.1687126,5.4070907,"Kinh
Ho Chi Minh City, Vietnam"
7.2894726,6.2426248,4.9628167,"Kinh
Ho Chi Minh City, Vietnam"
7.169524,6.3067183,4.7820125,"Kinh
Ho Chi Minh City, Vietnam"
7.479444,6.156847,5.3181376,"Kinh
Ho Chi Minh City, Vietnam"
7.20549,6.2900014,4.827459,"Kinh
Ho Chi Minh City, Vietnam"
7.5428324,6.148303,5.3877587,"Kinh
Ho Chi Minh City, Vietnam"
7.198579,6.2953587,4.816903,"Kinh
Ho Chi Minh City, Vietnam"
7.4839997,6.153519,5.32065,"Kinh
Ho Chi Minh City, Vietnam"
7.5064917,6.137512,5.34901,"Kinh
Ho Chi Minh City, Vietnam"
7.3128824,6.2310796,5.008552,"Kinh
Ho Chi Minh City, Vietnam"
7.4803357,6.1604257,5.3181667,"Kinh
Ho Chi Minh City, Vietnam"
7.213003,6.2948484,4.851822,"Kinh
Ho Chi Minh City, Vietnam"
7.483609,6.152879,5.320329,"Kinh
Ho Chi Minh City, Vietnam"
7.428151,6.1682835,5.2514796,"Kinh
Ho Chi Minh City, Vietnam"
7.510441,6.149626,5.353298,"Kinh
Ho Chi Minh City, Vietnam"
7.5257196,6.1542997,5.372595,"Kinh
Ho Chi Minh City, Vietnam"
7.7567205,6.158175,5.605409,"Kinh
Ho Chi Minh City, Vietnam"
7.454132,6.1055293,5.2969213,"Kinh
Ho Chi Minh City, Vietnam"
7.7221546,6.195632,5.5700474,"Kinh
Ho Chi Minh City, Vietnam"
7.204605,6.2941613,4.832091,"Kinh
Ho Chi Minh City, Vietnam"
7.211584,6.301075,4.859845,"Kinh
Ho Chi Minh City, Vietnam"
7.7274704,6.194722,5.5764723,"Kinh
Ho Chi Minh City, Vietnam"
7.3682737,6.206776,5.1208696,"Kinh
Ho Chi Minh City, Vietnam"
7.5272837,6.1402636,5.374376,"Kinh
Ho Chi Minh City, Vietnam"
7.281076,6.2481627,4.9440045,"Kinh
Ho Chi Minh City, Vietnam"
7.480871,6.155285,5.3139415,"Kinh
Ho Chi Minh City, Vietnam"
7.5696626,6.1884313,5.4191837,"Kinh
Ho Chi Minh City, Vietnam"
7.4989295,6.152965,5.339162,"Kinh
Ho Chi Minh City, Vietnam"
7.6860347,6.1879478,5.5352416,"Kinh
Ho Chi Minh City, Vietnam"
7.2067738,6.2919474,4.8313894,"Kinh
Ho Chi Minh City, Vietnam"
7.206582,6.29203,4.8333573,"Kinh
Ho Chi Minh City, Vietnam"
7.5649614,6.170223,5.4161024,"Kinh
Ho Chi Minh City, Vietnam"
7.1944695,6.3019357,4.8060756,"Kinh
Ho Chi Minh City, Vietnam"
7.4970436,6.1408095,5.333747,"Kinh
Ho Chi Minh City, Vietnam"
15.741771,-1.2080994,-1.4910238,"African Caribbean
Barbados"
12.591536,11.869032,2.5574684,"African Caribbean
Barbados"
15.732522,-1.2179645,-1.4832867,"African Caribbean
Barbados"
15.750385,-1.1845244,-1.5022888,"African Caribbean
Barbados"
15.750277,-1.1917524,-1.5025927,"African Caribbean
Barbados"
15.740926,-1.2111831,-1.4903634,"African Caribbean
Barbados"
15.74875,-1.1936623,-1.5007027,"African Caribbean
Barbados"
15.7438345,-1.2037512,-1.4938078,"African Caribbean
Barbados"
13.834921,7.4316664,3.8050613,"Peruvian
Lima, Peru"
12.329234,10.834956,2.8355234,"Peruvian
Lima, Peru"
15.735485,-1.2280983,-1.4821566,"African Caribbean
Barbados"
15.747739,-1.1921781,-1.4990197,"African Caribbean
Barbados"
15.7408495,-1.2115558,-1.4902478,"African Caribbean
Barbados"
15.743575,-1.2051435,-1.4938972,"African Caribbean
Barbados"
15.74788,-1.1974087,-1.4985905,"African Caribbean
Barbados"
13.959466,7.891091,3.740824,"Peruvian
Lima, Peru"
13.944644,7.9255137,3.7270296,"Peruvian
Lima, Peru"
13.781748,7.1895866,3.9096768,"Peruvian
Lima, Peru"
13.937001,8.273854,3.694449,"Peruvian
Lima, Peru"
13.938106,7.6480293,3.7891245,"Peruvian
Lima, Peru"
13.964248,8.322007,3.7037792,"Peruvian
Lima, Peru"
13.962687,7.7150364,3.7906845,"Peruvian
Lima, Peru"
13.7851305,7.341756,3.8141623,"Peruvian
Lima, Peru"
13.96566,7.8624115,3.7498484,"Peruvian
Lima, Peru"
13.944822,8.262443,3.6978822,"Peruvian
Lima, Peru"
13.9516535,7.868453,3.7368803,"Peruvian
Lima, Peru"
13.942859,8.260594,3.6975927,"Peruvian
Lima, Peru"
13.767416,7.2666574,3.8641596,"Peruvian
Lima, Peru"
13.946687,8.258266,3.6989362,"Peruvian
Lima, Peru"
12.45847,10.209952,2.9761283,"Peruvian
Lima, Peru"
13.95849,7.8811226,3.743175,"Peruvian
Lima, Peru"
13.970408,7.8080783,3.771745,"Peruvian
Lima, Peru"
13.797146,7.3474083,3.8189805,"Peruvian
Lima, Peru"
13.95134,8.344204,3.6903293,"Peruvian
Lima, Peru"
13.959241,8.350232,3.693385,"Peruvian
Lima, Peru"
13.789577,7.3596406,3.8058894,"Peruvian
Lima, Peru"
13.947379,8.356409,3.687058,"Peruvian
Lima, Peru"
13.919547,8.395858,3.6694672,"Peruvian
Lima, Peru"
13.80975,7.3948855,3.7877188,"Peruvian
Lima, Peru"
15.624573,-1.5443765,-1.3522693,"African Caribbean
Barbados"
15.632737,-1.546837,-1.3413357,"African Caribbean
Barbados"
13.782606,7.297235,3.8462543,"Peruvian
Lima, Peru"
12.463544,10.199455,2.977683,"Peruvian
Lima, Peru"
13.925389,8.391142,3.6734262,"Peruvian
Lima, Peru"
13.801592,7.3581576,3.8145692,"Peruvian
Lima, Peru"
13.723117,7.261705,3.8691514,"Peruvian
Lima, Peru"
12.437113,10.253433,2.963403,"Peruvian
Lima, Peru"
13.953901,7.678642,3.7925992,"Peruvian
Lima, Peru"
13.759585,7.2580323,3.8668406,"Peruvian
Lima, Peru"
13.955231,8.356587,3.690769,"Peruvian
Lima, Peru"
13.948373,7.92943,3.7310388,"Peruvian
Lima, Peru"
13.815035,7.3771496,3.8127043,"Peruvian
Lima, Peru"
12.437537,10.158198,2.9794273,"Peruvian
Lima, Peru"
13.824246,7.3862486,3.7890294,"Peruvian
Lima, Peru"
15.621023,-1.5570469,-1.3423121,"African Caribbean
Barbados"
15.627309,-1.5561669,-1.3458769,"African Caribbean
Barbados"
12.580572,11.842904,2.5630348,"African Caribbean
Barbados"
15.622266,-1.5550792,-1.344201,"African Caribbean
Barbados"
15.619876,-1.5620785,-1.339473,"African Caribbean
Barbados"
13.963124,7.902797,3.7423458,"Peruvian
Lima, Peru"
13.973419,7.694004,3.7960746,"Peruvian
Lima, Peru"
13.907621,7.5247793,3.8007548,"Peruvian
Lima, Peru"
13.956258,8.3828745,3.685127,"Peruvian
Lima, Peru"
13.959688,7.9373198,3.7343154,"Peruvian
Lima, Peru"
12.580948,11.843047,2.562335,"Peruvian
Lima, Peru"
13.825718,7.384279,3.8143544,"Peruvian
Lima, Peru"
15.619942,-1.5830482,-1.3227351,"African Caribbean
Barbados"
15.6163025,-1.5801105,-1.3276569,"African Caribbean
Barbados"
15.629495,-1.5601962,-1.3411622,"African Caribbean
Barbados"
15.61928,-1.5684603,-1.3352748,"African Caribbean
Barbados"
15.612505,-1.583202,-1.3237834,"African Caribbean
Barbados"
16.5873,7.4400373,4.086963,"Kinh
Ho Chi Minh City, Vietnam"
16.903625,7.553364,4.076097,"Kinh
Ho Chi Minh City, Vietnam"
17.01291,7.604289,4.149654,"Kinh
Ho Chi Minh City, Vietnam"
17.184868,7.6555195,4.3778067,"Kinh
Ho Chi Minh City, Vietnam"
17.20936,7.6487684,4.479924,"Kinh
Ho Chi Minh City, Vietnam"
17.192228,7.657741,4.3911448,"Kinh
Ho Chi Minh City, Vietnam"
17.204672,7.6113157,4.566349,"Kinh
Ho Chi Minh City, Vietnam"
17.188623,7.6602225,4.3722835,"Kinh
Ho Chi Minh City, Vietnam"
16.930668,7.556851,4.0675344,"Kinh
Ho Chi Minh City, Vietnam"
17.209343,7.6704736,4.3995943,"Kinh
Ho Chi Minh City, Vietnam"
16.91812,7.5592427,4.0850153,"Kinh
Ho Chi Minh City, Vietnam"
17.175001,7.6541176,4.3645916,"Kinh
Ho Chi Minh City, Vietnam"
17.208204,7.6346064,4.477178,"Kinh
Ho Chi Minh City, Vietnam"
16.879393,7.545933,4.072342,"Kinh
Ho Chi Minh City, Vietnam"
17.108318,7.632194,4.2541122,"Kinh
Ho Chi Minh City, Vietnam"
16.917688,7.5584044,4.0828667,"Kinh
Ho Chi Minh City, Vietnam"
16.63421,7.471815,4.075603,"Kinh
Ho Chi Minh City, Vietnam"
15.613059,-1.5900246,-1.3166889,"African Caribbean
Barbados"
15.613854,-1.5843496,-1.3223909,"African Caribbean
Barbados"
15.588269,-1.6116354,-1.2995092,"African Caribbean
Barbados"
15.610891,-1.6037927,-1.3113711,"African Caribbean
Barbados"
17.177748,7.6441865,4.4462466,"Kinh
Ho Chi Minh City, Vietnam"
16.916365,7.5681634,4.0836034,"Kinh
Ho Chi Minh City, Vietnam"
17.144514,7.63966,4.4202323,"Kinh
Ho Chi Minh City, Vietnam"
16.70286,7.4890275,4.073093,"Kinh
Ho Chi Minh City, Vietnam"
17.203075,7.60231,4.597024,"Kinh
Ho Chi Minh City, Vietnam"
16.603245,7.451608,4.082483,"Kinh
Ho Chi Minh City, Vietnam"
17.189325,7.6313744,4.4454913,"Kinh
Ho Chi Minh City, Vietnam"
17.155453,7.6576495,4.366824,"Kinh
Ho Chi Minh City, Vietnam"
16.956217,7.58556,4.1164327,"Kinh
Ho Chi Minh City, Vietnam"
17.192509,7.594859,4.613172,"Kinh
Ho Chi Minh City, Vietnam"
17.183094,7.5860734,4.633771,"Kinh
Ho Chi Minh City, Vietnam"
16.943333,7.5789623,4.1060615,"Kinh
Ho Chi Minh City, Vietnam"
17.218878,7.641054,4.5157475,"Kinh
Ho Chi Minh City, Vietnam"
16.91002,7.5686984,4.0836477,"Kinh
Ho Chi Minh City, Vietnam"
16.87001,7.5832458,4.112813,"Kinh
Ho Chi Minh City, Vietnam"
17.177374,7.639289,4.4539814,"Kinh
Ho Chi Minh City, Vietnam"
17.16649,7.646143,4.426951,"Kinh
Ho Chi Minh City, Vietnam"
16.838232,7.5436497,4.0819654,"Kinh
Ho Chi Minh City, Vietnam"
16.880522,7.568939,4.0699296,"Kinh
Ho Chi Minh City, Vietnam"
16.888542,7.561272,4.0796275,"Kinh
Ho Chi Minh City, Vietnam"
17.20189,7.617287,4.548696,"Kinh
Ho Chi Minh City, Vietnam"
13.997538,8.362997,3.7095876,"Peruvian
Lima, Peru"
12.3846855,10.849894,2.8382037,"Peruvian
Lima, Peru"
15.612619,-1.6096501,-1.3074774,"African Caribbean
Barbados"
14.048803,7.6372585,3.8338234,"Peruvian
Lima, Peru"
13.828219,7.3247814,3.8464305,"Peruvian
Lima, Peru"
13.779699,7.179391,3.903447,"Peruvian
Lima, Peru"
15.612077,-1.6136135,-1.3047268,"African Caribbean
Barbados"
15.612881,-1.6353962,-1.29198,"African Caribbean
Barbados"
15.612761,-1.6214758,-1.3001162,"African Caribbean
Barbados"
16.471481,7.3582745,4.0783577,"Kinh
Ho Chi Minh City, Vietnam"
16.64736,7.647648,4.432941,"Kinh
Ho Chi Minh City, Vietnam"
17.17875,7.6011558,4.596,"Kinh
Ho Chi Minh City, Vietnam"
16.635717,7.641731,4.437934,"Kinh
Ho Chi Minh City, Vietnam"
13.825258,7.2999473,3.8619437,"Kinh
Ho Chi Minh City, Vietnam"
16.586079,7.5349364,4.301245,"Kinh
Ho Chi Minh City, Vietnam"
16.5914,7.610582,4.401659,"Kinh
Ho Chi Minh City, Vietnam"
17.171244,7.5798335,4.6467996,"Kinh
Ho Chi Minh City, Vietnam"
16.47918,7.4008174,4.1352806,"Kinh
Ho Chi Minh City, Vietnam"
16.483482,7.411126,4.146812,"Kinh
Ho Chi Minh City, Vietnam"
16.753683,7.6396317,4.453457,"Kinh
Ho Chi Minh City, Vietnam"
16.525366,7.4628897,4.2408104,"Kinh
Ho Chi Minh City, Vietnam"
16.61203,7.611843,4.3824096,"Kinh
Ho Chi Minh City, Vietnam"
17.170412,7.592626,4.615,"Kinh
Ho Chi Minh City, Vietnam"
16.589378,7.597736,4.382233,"Kinh
Ho Chi Minh City, Vietnam"
17.122551,7.602291,4.5776095,"Kinh
Ho Chi Minh City, Vietnam"
16.590857,7.608494,4.3940105,"Kinh
Ho Chi Minh City, Vietnam"
15.612135,-1.6461673,-1.2858528,"African Caribbean
Barbados"
15.603894,-1.6536478,-1.276852,"African Caribbean
Barbados"
13.842452,7.315093,3.8631873,"Peruvian
Lima, Peru"
14.136592,7.5683794,3.8945274,"Peruvian
Lima, Peru"
13.820865,7.26996,3.8791654,"Peruvian
Lima, Peru"
16.562479,7.5966673,4.4050574,"Chinese Dai
Xishuangbanna, China"
16.457478,7.4244576,4.2001095,"Chinese Dai
Xishuangbanna, China"
16.47479,7.4022636,4.1398764,"Chinese Dai
Xishuangbanna, China"
16.475435,7.426273,4.189272,"Chinese Dai
Xishuangbanna, China"
16.45991,7.412908,4.168715,"Chinese Dai
Xishuangbanna, China"
16.468489,7.3980293,4.1410685,"Chinese Dai
Xishuangbanna, China"
16.463253,7.3961587,4.137629,"Chinese Dai
Xishuangbanna, China"
16.486324,7.4098477,4.1507607,"Chinese Dai
Xishuangbanna, China"
16.612328,7.6296945,4.430933,"Chinese Dai
Xishuangbanna, China"
16.511412,7.5219917,4.3200326,"Chinese Dai
Xishuangbanna, China"
16.58326,7.6078277,4.4103556,"Chinese Dai
Xishuangbanna, China"
16.577112,7.6094995,4.408919,"Chinese Dai
Xishuangbanna, China"
16.536686,7.5683393,4.3806677,"Chinese Dai
Xishuangbanna, China"
16.5372,7.562841,4.3836045,"Chinese Dai
Xishuangbanna, China"
16.486801,7.5065517,4.315322,"Chinese Dai
Xishuangbanna, China"
16.561888,7.588446,4.3922005,"Chinese Dai
Xishuangbanna, China"
16.545036,7.5683804,4.3754787,"Chinese Dai
Xishuangbanna, China"
17.16124,7.577911,4.6341295,"Chinese Dai
Xishuangbanna, China"
16.460768,7.3959107,4.143614,"Chinese Dai
Xishuangbanna, China"
17.159073,7.5935235,4.6083846,"Chinese Dai
Xishuangbanna, China"
15.947682,8.352697,5.1733932,"British
England and Scotland"
15.951381,8.352606,5.1943474,"Iberian populations
Spain"
15.969848,8.334607,5.2063184,"Iberian populations
Spain"
15.955198,8.355515,5.198057,"Iberian populations
Spain"
15.965952,8.337872,5.1997995,"Iberian populations
Spain"
15.956616,8.345351,5.1901584,"Iberian populations
Spain"
15.966993,8.325477,5.1711354,"Iberian populations
Spain"
15.961234,8.313363,5.1595516,"Iberian populations
Spain"
15.956496,8.346648,5.188163,"Iberian populations
Spain"
15.9222145,8.378313,5.1641636,"Iberian populations
Spain"
15.960729,8.340164,5.190913,"Iberian populations
Spain"
15.964995,8.338687,5.18565,"Iberian populations
Spain"
15.957403,8.345565,5.191572,"Iberian populations
Spain"
15.961776,8.343145,5.19893,"Iberian populations
Spain"
17.171623,7.6031513,4.5925436,"Chinese Dai
Xishuangbanna, China"
16.289461,7.3704557,4.731037,"Peruvian
Lima, Peru"
15.971545,8.332422,5.1923285,"Peruvian
Lima, Peru"
15.646277,-2.7006273,-0.77262527,"African Caribbean
Barbados"
15.67314,-2.8092196,-0.74032015,"African Caribbean
Barbados"
13.854481,7.2728467,3.8557262,"Peruvian
Lima, Peru"
13.790091,7.193218,3.9088588,"Peruvian
Lima, Peru"
16.290483,7.3580875,4.718384,"Peruvian
Lima, Peru"
13.791928,7.2100825,3.8993998,"Peruvian
Lima, Peru"
13.788805,7.187617,3.9117901,"Peruvian
Lima, Peru"
13.822688,7.2945213,3.862047,"Peruvian
Lima, Peru"
13.7888565,7.1912017,3.91117,"Peruvian
Lima, Peru"
16.002487,8.292777,5.2158465,"Peruvian
Lima, Peru"
13.906292,7.3583694,3.8755958,"Peruvian
Lima, Peru"
16.294971,7.358644,4.6914306,"Peruvian
Lima, Peru"
14.121779,7.544551,3.896578,"Peruvian
Lima, Peru"
15.668275,-2.6850073,-0.79409003,"African Caribbean
Barbados"
15.638096,-2.7010946,-0.76493865,"African Caribbean
Barbados"
15.646081,-2.7190309,-0.7627821,"African Caribbean
Barbados"
15.650017,-2.7035372,-0.772724,"African Caribbean
Barbados"
14.147271,7.5419545,3.893508,"Peruvian
Lima, Peru"
16.280996,7.3313565,4.7898674,"Peruvian
Lima, Peru"
